App,Category,Rating,Reviews,Size,Installs,Free,Price,Content Rating,Genre_1,Genre_2,Last Updated,Current Ver,Android Ver
6642,Guess The Emoji,GAME,4,76627,23000000,5000000,True,0.0,Everyone,Word,nan,2018-03-07,8.16g,4.2
6643,Camping RV Caravan Parking 3D,GAME,3,5290,48000000,500000,True,0.0,Everyone,Racing,nan,2014-12-18,1.3,2.3
6644,Grand Bat Superhero Flying Assault Rescue Mission,GAME,4,1094,37000000,500000,True,0.0,Teen,Action,nan,2018-09-07,1.1,4.1
6645,Zombie Frontier,GAME,4,326689,20000000,10000000,True,0.0,Teen,Action,nan,2018-05-30,1.31,4.2
6646,eHub,BUSINESS,4,6969,4800000,100000,True,0.0,Everyone,Business,nan,2018-06-29,3.9.11,4.4
6647,Voice Changer,FAMILY,4,138050,5700000,10000000,True,0.0,Everyone,Entertainment,Music & Video,2018-04-19,2.4,4.0.3
6648,Heart Surgery Emergency Doctor,FAMILY,4,2248,29000000,100000,True,0.0,Teen,Educational,nan,2017-04-28,1.3,4.0
6649,RUN JUMP RUN-fun games for free,GAME,4,661,42000000,100000,True,0.0,Everyone,Action,nan,2018-04-20,1.5.2,3.0
6650,100 Doors of Revenge,FAMILY,4,105766,48000000,10000000,True,0.0,Teen,Puzzle,nan,2018-05-24,2.2.2,4.4
6651,Lie Detector Prank,FAMILY,3,80313,3700000,10000000,True,0.0,Everyone,Casual,nan,2017-11-22,1.7,2.3
6652,Virtual Mother Surgery Doctor : Emergency Hospital,FAMILY,3,70,61000000,10000,True,0.0,Teen,Educational,nan,2018-05-30,1.1,4.0
6653,Princess Palace: Royal Pony,FAMILY,4,11442,66000000,1000000,True,0.0,Everyone,Educational,Creativity,2016-06-30,1.4,2.3
6654,EI Mobile,FINANCE,3,4231,82000000,100000,True,0.0,Everyone,Finance,nan,2018-07-19,4.3.0,4.2
6655,TAMAGO,FAMILY,3,42515,1600000,5000000,True,0.0,Everyone,Casual,nan,2018-05-23,1.0.3,2.3.3
6656,Ei Electronics AudioLINK,TOOLS,3,59,1800000,10000,True,0.0,Everyone,Tools,nan,2017-10-19,2.3.1,4.0
6657,NEMA ei,BUSINESS,5,4,12000000,100,True,0.0,Everyone,Business,nan,2017-06-11,1.0.4,4.4
6658,the Egg - crack the egg,FAMILY,4,211,14000000,10000,True,0.0,Everyone,Casual,nan,2016-11-21,1.1.0,2.3
6659,EI SmartMiles,FINANCE,2,9,3800000,1000,True,0.0,Everyone,Finance,nan,2018-01-21,1.0.0,4.0
6660,Code on the egg,TOOLS,3,146,784000,10000,True,0.0,Everyone,Tools,nan,2017-10-04,1.15,2.2
6661,EI Calculator,TOOLS,4,8,1500000,100,True,0.0,Everyone,Tools,nan,2016-05-23,1.3,1.6
6662,Tamago egg,GAME,3,49,7100000,5000,True,0.0,Everyone,Trivia,nan,2017-10-31,1.0.1,2.3.3
6663,Esporte Interativo - Notícias e Resultados Ao Vivo,SPORTS,4,4600,21000000,500000,True,0.0,Everyone,Sports,nan,2018-01-14,6.2.6,4.1
6664,Let's Poke The Egg,GAME,3,9051,23000000,1000000,True,0.0,Everyone,Arcade,nan,2017-04-02,1.2,2.3
6665,Egg,FAMILY,2,72,27000000,5000,True,0.0,Mature 17+,Simulation,nan,2018-09-06,1.2.2,2.3
6666,ei Calc,TOOLS,5,2,19000000,10,True,0.0,Everyone,Tools,nan,2015-12-10,1.2.2,2.3
6667,Disaster Will Strike,FAMILY,4,14692,45000000,1000000,True,0.0,Everyone,Puzzle,nan,2018-07-19,1.173.126,4.1
6668,Egg: clicker,FAMILY,3,40678,15000000,1000000,True,0.0,Everyone,Casual,nan,2017-05-22,2.1.3,4.0
6669,Survival: Prison Escape,GAME,4,127810,33000000,10000000,True,0.0,Mature 17+,Action,nan,2018-01-08,1.8.8,4.4
6670,Crack the blue angry birds egg,FAMILY,3,85,2100000,10000,True,0.0,Everyone,Puzzle,nan,2016-04-22,1.0.0,2.1
6671,Tamago Tap Clicker Egg,FAMILY,3,209,16000000,50000,True,0.0,Everyone,Casual,nan,2016-10-19,1.1,2.3
6672,Tap The Easter Egg!,FAMILY,3,111,3300000,5000,True,0.0,Everyone,Casual,nan,2016-03-18,1.7,2.3
6673,Esporte Interativo Plus,SPORTS,3,27179,20000000,1000000,True,0.0,Everyone,Sports,nan,2018-07-30,5.12.1,4.1
6674,EI国际,FAMILY,4,15,5200000,1000,True,0.0,Everyone,Education,nan,2016-09-09,1.0.4,4.0
6675,Egg Baby,FAMILY,4,351607,8700000,5000000,True,0.0,Everyone 10+,Casual,nan,2016-06-29,1.26.03,2.3.3
6676,PJ Masks: Moonlight Heroes,FAMILY,4,87045,99000000,10000000,True,0.0,Everyone,Casual,Action & Adventure,2018-05-06,2.0.1,4.0.3
6677,Aaj Bangla: ei samay er khobor,NEWS_AND_MAGAZINES,4,34,3800000,1000,True,0.0,Everyone,News & Magazines,nan,2017-01-15,6.7,2.3
6678,Break the Egg,FAMILY,2,366,6000000,50000,True,0.0,Everyone,Entertainment,nan,2018-05-01,1.0,4.0
6679,"Kolkata News:Anandbazar Patrika,ei samay&AllRating",NEWS_AND_MAGAZINES,5,10,5000000,100,True,0.0,Everyone,News & Magazines,nan,2018-07-14,1.0,4.0.3
6680,PJ Masks: HQ,FAMILY,4,13731,55000000,1000000,True,0.0,Everyone,Entertainment,Action & Adventure,2018-06-22,1.2.1,4.0
6681,Ei Somoy & Dainik Sangbad & Statesman (PDF),NEWS_AND_MAGAZINES,4,4,5300000,100,True,0.0,Everyone,News & Magazines,nan,2018-07-25,25072018,4.0
6682,TAMAGO Monsters Returns,GAME,4,104583,37000000,1000000,True,0.0,Everyone,Arcade,nan,2016-08-18,3.45,2.3
6683,EJ Elite Prospects League,SPORTS,3,3,12000000,1000,True,0.0,Everyone,Sports,nan,2018-02-23,5.5.4,4.1
6684,Super Sport Car Simulator,FAMILY,4,58553,50000000,1000000,True,0.0,Everyone,Simulation,nan,2016-12-25,3.1,2.3.3
6685,EJ Insight,NEWS_AND_MAGAZINES,4,33,280000,1000,True,0.0,Everyone,News & Magazines,nan,2014-09-30,1.0,4.0
6686,Ambulance Rescue Simulator 17,FAMILY,4,6669,31000000,1000000,True,0.0,Everyone,Simulation,nan,2018-01-03,1.0.8,2.3
6687,Bad Piggies HD,FAMILY,4,764967,69000000,10000000,True,0.0,Everyone,Puzzle,nan,2018-05-07,2.3.4,4.1
6688,EJ messenger,COMMUNICATION,5,1,25000000,10,True,0.0,Teen,Communication,nan,2017-10-18,1.0,4.0
6689,Traffic Sniper Counter Attack,GAME,4,5339,38000000,1000000,True,0.0,Teen,Action,nan,2017-05-12,1.0,2.3
6690,Rope Superhero Unlimited,GAME,4,6735,26000000,1000000,True,0.0,Mature 17+,Action,nan,2017-10-05,1.1,2.3
6691,Extreme Super Car Driving 3D,GAME,3,23104,48000000,1000000,True,0.0,Everyone,Racing,nan,2015-05-08,2.2,2.3.3
6692,Sport Car Simulator,FAMILY,4,48731,68000000,5000000,True,0.0,Everyone,Simulation,nan,2018-04-19,4.0.5,4.1
6693,Fast Racing Car Simulator,GAME,3,8482,45000000,1000000,True,0.0,Everyone,Racing,nan,2015-10-08,1.3,2.3.3
6694,Beach Head Shooting Assault,GAME,3,555,44000000,100000,True,0.0,Teen,Action,nan,2018-02-03,1.0,4.0
6695,Stickman Warriors Heroes 2,GAME,4,13714,41000000,1000000,True,0.0,Everyone 10+,Action,nan,2017-04-15,1.0.4,4.0.3
6696,Dead Target Zombie Shooting US Sniper Killer Squad,GAME,4,240,65000000,50000,True,0.0,Teen,Action,nan,2017-03-10,1.0.2,4.0
6697,Learn Music Notes,FAMILY,4,143,4400000,1000,False,1.99,Everyone,Music,Music & Video,2018-06-17,1.2.1,2.2
6698,Luxury Car Simulator,FAMILY,3,35989,46000000,1000000,True,0.0,Everyone,Simulation,nan,2015-07-08,2.3,2.3.3
6699,Dubai Racing,GAME,4,16237,23000000,500000,True,0.0,Everyone,Racing,nan,2015-12-23,1.9.1,2.3
6700,Office Bike Racing Simulator,FAMILY,3,21149,30000000,1000000,True,0.0,Everyone,Simulation,nan,2015-09-10,2.1,2.3
6701,Pregnant Mom Surgery Newborn Twins Baby Birth Care,FAMILY,4,95,28000000,10000,True,0.0,Teen,Educational,nan,2018-02-24,1.0,4.1
6702,Pet Beauty Salon,FAMILY,3,20292,47000000,1000000,True,0.0,Everyone,Educational,Creativity,2015-05-24,1.2,2.3
6703,Booking Revolution,SPORTS,4,140883,59000000,5000000,True,0.0,Teen,Sports,nan,2018-07-21,1.932,4.0
6704,Nights Keeper (do not disturb),LIFESTYLE,4,16426,1600000,500000,True,0.0,Everyone,Lifestyle,nan,2017-02-26,2.7.8,2.2
6705,Farming Simulator 16,FAMILY,4,32812,14000000,500000,False,2.99,Everyone,Simulation,Education,2018-10-04,1.1.1.6,4.0.3
6706,Lily & Leo - Crazy Circus Day,FAMILY,3,8091,43000000,1000000,True,0.0,Everyone,Casual,Pretend Play,2018-05-06,1.0.8,4.1
6707,WIZARD Card Game,GAME,4,48,4099999,1000,False,1.99,Everyone,Card,nan,2014-12-15,1.0.141215,2.1
6708,Fake Call From Wengie Prank,FAMILY,3,352,3800000,50000,True,0.0,Everyone,Entertainment,nan,2017-07-23,1.0,3.0
6709,Robot Fighting Games™ - Real Boxing Champions 3D,GAME,4,30,47000000,5000,True,0.0,Everyone,Action,nan,2018-02-07,1.1,4.1
6710,Ghost Hunting camera,GAME,3,3048,24000000,500000,True,0.0,Teen,Action,nan,2017-06-03,1.1,2.3
6711,Santa Panda Bubble Christmas,GAME,4,101,31000000,10000,True,0.0,Everyone,Arcade,nan,2017-03-14,1.5,4.0
6712,TeamWard – live help for LoL,FAMILY,4,3136,2700000,100000,True,0.0,Everyone,Entertainment,nan,2018-06-27,2.19.6,4.0.3
6713,3D Metal Piano Keys Keyboard Theme,FOOD_AND_DRINK,4,467,7300000,100000,True,0.0,Everyone,Food & Drink,nan,2018-01-07,6.7.1,4.0.3
6714,OffRoad US Army Train Driving Simulator,FAMILY,4,1216,59000000,500000,True,0.0,Everyone 10+,Simulation,nan,2018-11-06,1.3,4.1
6715,Do Not Disturb! 2 - Challenge Your Prank Skills!,FAMILY,4,34417,48000000,1000000,True,0.0,Everyone,Educational,nan,2018-06-08,1.0.9,4.1
6716,WiFi Tether Router,COMMUNICATION,4,5599,1300000,100000,False,2.9,Everyone,Communication,nan,2018-02-07,6.2.7,1.6
6717,Local weather Forecast,WEATHER,4,5482,12000000,1000000,True,0.0,Everyone,Weather,nan,2018-07-08,2.42,4.0.3
6718,Kiss Me! Lip Kissing Test,FAMILY,3,191,5000000,50000,True,0.0,Everyone,Entertainment,nan,2018-05-18,5.0,4.1
6719,Smoke Effect Name Art Maker-Avatar Text Art Editor,PERSONALIZATION,4,1961,6600000,100000,True,0.0,Everyone,Personalization,nan,2018-06-29,1.0,4.1
6720,The Emirates App,TRAVEL_AND_LOCAL,4,22776,55000000,1000000,True,0.0,Everyone,Travel & Local,nan,2018-06-08,4.7.1,5.0
6721,ek tuhi,VIDEO_PLAYERS,4,316,2800000,10000,True,0.0,Everyone,Video Players & Editors,nan,2014-04-07,1.0,4.0
6722,EK Platinum,LIFESTYLE,3,52,10000000,10000,True,0.0,Everyone,Lifestyle,nan,2017-12-26,1.0.6®,4.0
6723,EK Bailey Preaching Conference,EVENTS,5,3,30000000,500,True,0.0,Everyone,Events,nan,2018-02-07,5.30.01,5.1
6724,Ek Maratha,SOCIAL,4,725,3700000,10000,True,0.0,Teen,Social,nan,2016-12-10,7.5.3,2.2
6725,Ek Onkar,FAMILY,4,107,18000000,10000,True,0.0,Everyone,Entertainment,nan,2016-03-04,1.3,4.0
6726,Racing Moto,GAME,4,697805,7400000,50000000,True,0.0,Everyone,Racing,nan,2018-03-07,1.2.13,3.0
6727,Pyaar Ek Dhoka,FAMILY,5,18,1300000,50,True,0.0,Everyone,Casual,nan,2018-02-13,1.0,4.3
6728,Duaa Ek Ibaadat,BOOKS_AND_REFERENCE,4,122,26000000,5000,True,0.0,Everyone,Books & Reference,nan,2016-10-04,1.5,2.2
6729,Ek Onkar Mantras,LIFESTYLE,4,82,5000000,5000,True,0.0,Everyone,Lifestyle,nan,2016-07-08,1.0,4.1
6730,Alex Fuel Calculator for EK,TOOLS,4,19,3300000,500,True,0.0,Everyone,Tools,nan,2018-06-15,1.8,2.1
6731,Ringtones Of Ek Onkar,FAMILY,4,6,3900000,1000,True,0.0,Everyone,Entertainment,nan,2017-05-31,1.0,4.0.3
6732,Ek Kahani Aisi Bhi Season 2 - The Horror Story,FAMILY,4,28,5600000,1000,True,0.0,Teen,Entertainment,nan,2018-07-20,1.3,5.0
6733,Ek Bander Ne Kholi Dukan,FAMILY,5,10,3000000,10000,True,0.0,Everyone,Entertainment,nan,2017-06-26,1.0.9,4.0
6734,Hum Ek Hain 2.02,SOCIAL,5,2,1800000,10,True,0.0,Teen,Social,nan,2018-03-18,1.0,5.0
6735,Ek Kahani Aisi Bhi Season 3 - The Horror Story,FAMILY,3,1,5800000,100,True,0.0,Teen,Entertainment,nan,2018-07-21,1.1,5.0
6736,Sai Baba - Sabka Malik Ek,PRODUCTIVITY,4,42,38000000,1000,True,0.0,Everyone,Productivity,nan,2018-05-26,1.4,4.0
6737,Ek Vote,PRODUCTIVITY,5,43,6200000,500,True,0.0,Everyone,Productivity,nan,2017-07-11,1.1,4.0.3
6738,Asha Ek Hope - ALS/ MND,MEDICAL,5,2,11000000,100,True,0.0,Everyone,Medical,nan,2018-05-23,1.1.0,4.1
6739,Airplane Pilot Car Transporter,FAMILY,4,182363,62000000,10000000,True,0.0,Everyone,Simulation,nan,2018-07-27,2.1.8,4.1
6740,Ek Kauwa Pyasa Tha,FAMILY,4,35,3100000,50000,True,0.0,Everyone,Entertainment,nan,2017-06-25,1.3.6,4.0
6741,Video Maker with Photo and Music,PHOTOGRAPHY,4,4871,30000000,1000000,True,0.0,Everyone,Photography,nan,2018-03-19,1.0.2,4.1
6742,SIM Card Info,TOOLS,4,4234,1900000,1000000,True,0.0,Everyone,Tools,nan,2018-05-25,5.3.9,4.0
6743,Toilet Ek Prem Katha Songs Lyrics in Hindi,FAMILY,4,3,2000000,1000,True,0.0,Everyone,Entertainment,nan,2017-10-08,1.0,4.1
6744,Sanu Ek Pal Chain Song Videos - RAID Movie Songs,FAMILY,4,11,4300000,5000,True,0.0,Everyone,Entertainment,nan,2018-08-03,1.2.8,4.0.3
6745,"Phogy, 3D Camera",PHOTOGRAPHY,4,35725,9900000,1000000,True,0.0,Everyone,Photography,nan,2015-11-02,1.40,4.0
6746,Ek Qissa He Quran Se (Qurani Waqiyat),FAMILY,5,4,2000000,100,True,0.0,Everyone,Entertainment,nan,2017-10-30,1.0,4.0
6747,Lyrics of Ek Paheli Leela,FAMILY,5,4,2300000,500,True,0.0,Everyone,Entertainment,nan,2016-04-23,1.0,4.0
6748,Exiled Kingdoms RPG,FAMILY,4,49210,99000000,1000000,True,0.0,Everyone 10+,Role Playing,nan,2018-05-07,1.2.1107,4.1
6749,Sabka Malik Ek Sai,SOCIAL,4,17,5100000,1000,True,0.0,Teen,Social,nan,2013-05-25,1.3,2.2
6750,Voice Lock Screen,LIFESTYLE,3,6667,2700000,1000000,True,0.0,Everyone,Lifestyle,nan,2018-02-04,2.4.2,4.0
6751,Shabad Gurubani Punjabi mp3 free - Ek Onkar Satnam,FAMILY,5,5,64000000,100,True,0.0,Everyone,Entertainment,nan,2018-01-19,1.1,4.4
6752,Bus Driver 3D: Hill Station,FAMILY,4,31705,49000000,5000000,True,0.0,Everyone,Simulation,nan,2017-06-11,1.7,4.1
6753,Extreme Motorbike Jump 3D,FAMILY,4,94308,79000000,10000000,True,0.0,Everyone,Simulation,nan,2016-12-25,4.2,2.3.3
6754,el,FAMILY,4,32405,47000000,1000000,True,0.0,Everyone,Casual,nan,2014-12-18,1.2.1,4.2
6755,El Pollo Loco - Loco Rewards,FOOD_AND_DRINK,4,848,25000000,100000,True,0.0,Everyone,Food & Drink,nan,2018-02-23,2.1,4.1
6756,El Chavo,FAMILY,4,751,49000000,10000,False,0.99,Everyone,Casual,nan,2014-04-11,1.2.9,2.3
6757,EL AL Flights,TRAVEL_AND_LOCAL,3,1563,36000000,100000,True,0.0,Everyone,Travel & Local,nan,2018-05-24,4.3,4.2
6758,DreamStream By EL AL,TRAVEL_AND_LOCAL,3,595,22000000,100000,True,0.0,Everyone,Travel & Local,nan,2016-01-18,3.4.20.6 / BuyDRM Labgency 4.8.22 / PED,4.0
6759,Learn English with El Chavo.,FAMILY,4,6133,7000000,100000,True,0.0,Everyone,Education,nan,2015-01-10,6.2,2.3.3
6760,Learn Math with el Chavo,FAMILY,4,840,60000000,100000,True,0.0,Everyone,Education,nan,2018-06-28,1.1,4.1
6761,El Nuevo Día,NEWS_AND_MAGAZINES,4,8011,13000000,500000,True,0.0,Everyone 10+,News & Magazines,nan,2018-06-13,4.11.2,4.1
6762,El Laberinto del Demonio 3D,FAMILY,4,20421,31000000,1000000,True,0.0,Teen,Puzzle,nan,2015-08-20,1.5,2.3
6763,Learn to code with el Chavo,FAMILY,3,5933,60000000,1000000,True,0.0,Everyone,Educational,nan,2018-03-27,2.6,4.1
6764,El Falı,FAMILY,4,36968,16000000,1000000,True,0.0,Everyone,Entertainment,nan,2017-03-11,1.2.9,2.3
6765,El Laberinto del Demonio 2,FAMILY,4,3654,25000000,100000,True,0.0,Teen,Puzzle,nan,2017-04-14,1.0.1,4.0
6766,TV Local El Salvador,FAMILY,4,323,3600000,10000,True,0.0,Everyone,Entertainment,nan,2018-08-05,1,4.0.3
6767,Tigo Money El Salvador,FINANCE,4,4642,3500000,100000,True,0.0,Everyone,Finance,nan,2018-07-23,5.0.0,4.2
6768,Hangman,FAMILY,4,23302,12000000,5000000,True,0.0,Everyone,Puzzle,nan,2018-03-24,1.0.6,4.0
6769,El Dorado App,TRAVEL_AND_LOCAL,4,221,33000000,10000,True,0.0,Everyone,Travel & Local,nan,2018-06-04,2.4,4.1
6770,Adivina el cantante de Trap y Reggaeton,GAME,4,1914,24000000,100000,True,0.0,Everyone,Trivia,nan,2018-06-29,3.6.7z,4.0.3
6771,The translator,TOOLS,4,23805,4099999,1000000,True,0.0,Everyone,Tools,nan,2017-08-13,2.0.4,4.0.3
6772,Fernanfloo,GAME,4,526595,49000000,10000000,True,0.0,Everyone 10+,Arcade,nan,2018-06-26,2.9,4.0.3
6773,The dollar in mexico,FINANCE,4,4254,3200000,100000,True,0.0,Everyone,Finance,nan,2017-08-29,2.5,4.0
6774,Real Madrid App,SPORTS,4,161423,73000000,5000000,True,0.0,Everyone,Sports,nan,2018-01-08,6.5.3,5.0
6775,OWLIE BOO,FAMILY,4,834,22000000,100000,True,0.0,Everyone,Puzzle,Education,2018-03-15,1.8.11,4.0
6776,Trazado de tuberia El Tubero,TOOLS,4,313,4400000,10000,False,1.97,Everyone,Tools,nan,2015-03-29,4.1,1.5
6777,The Game of Life,GAME,4,18652,63000000,100000,False,2.99,Everyone,Board,nan,2018-04-07,2.1.2,4.4
6778,The Holy Rosary,LIFESTYLE,4,56197,15000000,1000000,True,0.0,Everyone,Lifestyle,nan,2018-06-08,1.6.17,1.6
6779,Western Union US - Send Money Transfers Quickly,FINANCE,4,80904,16000000,5000000,True,0.0,Everyone,Finance,nan,2018-05-07,5.7,4.1
6780,"Maps, GPS Navigation & Directions, Street View",MAPS_AND_NAVIGATION,4,207440,6400000,10000000,True,0.0,Everyone,Maps & Navigation,nan,2018-07-23,7.0.3,4.0
6781,Human Anatomy Atlas 2018: Complete 3D Human Body,MEDICAL,4,2923,25000000,100000,False,24.99,Everyone,Medical,nan,2018-05-25,2018.5.47,5.0
6782,Narcos: Cartel Wars,FAMILY,4,244797,52000000,5000000,True,0.0,Teen,Strategy,nan,2018-07-30,1.24.09,4.0.3
6783,Get 'Em,GAME,4,7904,21000000,500000,True,0.0,Everyone 10+,Action,nan,2016-10-26,1.6.7,4.0.3
6784,EM Launcher for EMUI,PERSONALIZATION,4,3175,2300000,500000,True,0.0,Everyone,Personalization,nan,2018-06-04,1.0.6,4.1
6785,Beach Shoot Em Up: Head Hunter,GAME,4,1218,15000000,500000,True,0.0,Everyone 10+,Action,nan,2018-06-03,1.0.9,2.3
6786,Connect'Em,FAMILY,4,49381,6800000,1000000,True,0.0,Everyone,Puzzle,nan,2018-06-25,1.0.17,2.0
6787,Stick 'Em Up 2 Starter Edition,GAME,3,2102,40000000,100000,True,0.0,Everyone 10+,Action,nan,2015-11-09,1.1.3,4.0.3
6788,Shoot`Em Down: Shooting game,GAME,3,7972,88000000,500000,True,0.0,Teen,Action,nan,2017-12-08,56,4.1
6789,Texas Hold’em Poker + | Social,GAME,3,4416,59000000,500000,True,0.0,Teen,Casino,nan,2017-01-18,2.1.7,4.0.3
6790,EM Launcher Pro,PERSONALIZATION,4,35,24000,1000,False,3.99,Everyone,Personalization,nan,2016-02-04,1.0,4.1
6791,Shoot Em Down Free,FAMILY,3,2850,39000000,500000,True,0.0,Everyone,Puzzle,nan,2018-09-02,23,2.3
6792,Game for KIDS: KIDS match'em,FAMILY,4,7006,6900000,1000000,True,0.0,Everyone,Education,nan,2016-10-23,1.17,2.3
6793,Texas Hold'em Poker,GAME,3,12846,14000000,1000000,True,0.0,Teen,Casino,nan,2017-12-29,3.3,4.1
6794,Nuke Em All,FAMILY,3,2714,52000000,500000,True,0.0,Mature 17+,Casual,nan,2017-11-19,1.1.8,4.1
6795,Poker Equity Calculator Pro for No Limit Hold'em,GAME,4,21,14000000,5000,False,0.99,Everyone,Card,nan,2017-10-09,1.3,5.0
6796,Fun Texas Hold'em Poker,GAME,4,32831,24000000,500000,True,0.0,Teen,Casino,nan,2017-12-05,17.05.11,4.0.3
6797,Elevator Simulator Lift EM ALL,FAMILY,4,2941,28000000,100000,True,0.0,Teen,Simulation,nan,2018-07-31,2.4.1343-prod,4.0.3
6798,Punch em,GAME,4,2208,4400000,500000,True,0.0,Everyone,Arcade,nan,2018-05-24,2.0.8,4.1
6799,Zynga Poker – Texas Holdem,GAME,4,1986068,52000000,50000000,True,0.0,Teen,Casino,nan,2018-07-25,21.54,4.1
6800,Boyaa Poker (En) – Social Texas Hold’em,GAME,4,71468,51000000,1000000,True,0.0,Teen,Card,nan,2018-12-06,5.8.0,4.1
6801,World Series of Poker – WSOP Free Texas Holdem,GAME,4,910051,76000000,10000000,True,0.0,Teen,Card,nan,2018-02-08,5.11.0,4.1
6802,Connect'Em Halloween,FAMILY,4,6673,4400000,500000,True,0.0,Everyone,Puzzle,nan,2016-09-23,1.0.7,2.0
6803,Texas Holdem Poker Pro,GAME,4,114479,26000000,5000000,True,0.0,Teen,Card,nan,2017-12-20,4.7.0,3.0
6804,HANGAME Casino - Baccarat & Texas Hold'em,GAME,4,8608,46000000,500000,True,0.0,Teen,Casino,nan,2018-05-17,1.4.5,4.1
6805,PokerStars Play: Free Texas Holdem Poker Game,GAME,4,14989,78000000,500000,True,0.0,Teen,Card,nan,2018-06-07,1.9.2,4.0.3
6806,Yoong: Kick 'Em Up!,SPORTS,4,7107,33000000,100000,True,0.0,Everyone,Sports,nan,2015-12-16,1.1.1,4.0.3
6807,Texas Holdem Poker,GAME,4,127831,26000000,10000000,True,0.0,Teen,Card,nan,2017-12-20,4.7.0,3.0
6808,LocaToWeb - Live GPS tracking,SPORTS,4,200,3000000,1000,False,2.49,Everyone,Sports,nan,2018-02-08,3.9.1,5.0
6809,TRANSFORMERS: Forged to Fight,GAME,4,291941,90000000,10000000,True,0.0,Everyone 10+,Action,nan,2018-07-27,6.3.2,4.0.3
6810,Texas Holdem & Omaha Poker: Pokerist,GAME,4,187200,28000000,10000000,True,0.0,Teen,Card,nan,2018-07-31,18.4.0,4.1
6811,Governor of Poker 2 - OFFLINE POKER GAME,GAME,4,246538,60000000,5000000,True,0.0,Teen,Card,nan,2018-06-03,3.0.8,2.3
6812,Squadron - Bullet Hell Shooter,GAME,4,177542,40000000,10000000,True,0.0,Everyone,Arcade,nan,2016-02-05,1.0.7,2.3
6813,Telemundo Deportes - En Vivo,SPORTS,4,36255,25000000,1000000,True,0.0,Everyone,Sports,nan,2018-01-08,5.10.5,4.1
6814,Holy Knight EN,FAMILY,4,26202,41000000,1000000,True,0.0,Teen,Role Playing,nan,2018-05-05,1.1.700,2.3
6815,English in a Month Free,FAMILY,3,6577,13000000,1000000,True,0.0,Everyone,Education,nan,2017-07-23,1.28,4.1
6816,Learn Body Parts in English,FAMILY,4,7243,42000000,1000000,True,0.0,Everyone,Education,nan,2016-06-12,5.13,2.3
6817,ai.type keyboard Plus + Emoji,TOOLS,4,57076,35000000,100000,False,4.49,Everyone,Tools,nan,2018-07-24,Paid-9.4.1.3,4.1
6818,Edmodo,FAMILY,4,200214,18000000,10000000,True,0.0,Everyone,Education,nan,2018-06-08,9.12.6,4.0.3
6819,Learn English Daily,FAMILY,4,7881,53000000,500000,True,0.0,Everyone,Education,nan,2018-06-05,7.0,4.0
6820,Orfox: Tor Browser for Android,COMMUNICATION,4,44233,31000000,10000000,True,0.0,Everyone,Communication,nan,2018-02-07,Fennec-52.9.0esr/TorBrowser-7.5-1/Orfox-1.5.4-RC-1,4.0.3
6821,"NewsDog - Latest News, Breaking News, Local News",NEWS_AND_MAGAZINES,4,291901,4300000,10000000,True,0.0,Mature 17+,News & Magazines,nan,2018-07-20,2.6.0,4.1
6822,RightNow English Conversation,FAMILY,4,5118,11000000,1000000,True,0.0,Everyone,Education,nan,2018-02-03,1.4.1,2.3
6823,HTC Sense Input - EN,TOOLS,4,24175,8500000,5000000,True,0.0,Everyone,Tools,nan,2015-10-30,1.0.612931,5.0
6824,"busuu: Learn Languages - Spanish, English & More",FAMILY,4,207294,21000000,10000000,True,0.0,Everyone 10+,Education,nan,2018-01-08,13.9.0.161,5.0
6825,"Ginger Keyboard - Emoji, GIFs, Themes & Games",PRODUCTIVITY,4,162831,43000000,5000000,True,0.0,Everyone,Productivity,nan,2018-01-08,8.1.01,4.1
6826,English Audio Books - Librivox,FAMILY,4,10773,10000000,1000000,True,0.0,Everyone,Education,nan,2017-11-29,8.02,4.1
6827,Learn Top 300 English Words,FAMILY,4,61600,3400000,1000000,True,0.0,Everyone,Education,nan,2018-02-24,3.1,2.3
6828,Chess Free,GAME,4,1375988,15000000,50000000,True,0.0,Everyone,Board,nan,2018-07-06,2.72,4.1
6829,Oxford Dictionary of English : Free,BOOKS_AND_REFERENCE,4,364452,7100000,10000000,True,0.0,Everyone,Books & Reference,nan,2018-11-07,9.1.363,4.1
6830,English to Hindi Dictionary,BOOKS_AND_REFERENCE,4,71328,11000000,5000000,True,0.0,Everyone,Books & Reference,nan,2017-11-06,BlueOrange,4.0.3
6831,EO.TRADE - Coin sale,FINANCE,4,95,1500000,10000,True,0.0,Everyone,Finance,nan,2018-05-06,0.3,4.0.3
6832,EO Network,BUSINESS,3,13,21000000,1000,True,0.0,Teen,Business,nan,2017-09-20,1.0.3,4.4
6833,The EO Bar,HEALTH_AND_FITNESS,4,416,34000000,10000,False,6.99,Everyone,Health & Fitness,nan,2018-02-07,1.3.7,4.1
6834,EO Global,BUSINESS,2,13,8900000,1000,True,0.0,Everyone,Business,nan,2016-10-20,3.2,4.1
6835,EO SouthAsia,BUSINESS,4,8,19000000,100,True,0.0,Teen,Business,nan,2018-04-25,1.0.23,4.1
6836,EO Bijbel Open,LIFESTYLE,4,102,41000000,10000,True,0.0,Everyone,Lifestyle,nan,2016-11-24,2.0.0,4.0.3
6837,Masha and the Bear,FAMILY,4,15105,36000000,1000000,True,0.0,Everyone,Education,nan,2018-11-06,3.1.8,4.3
